created_at,text,sentiment
2017-12-01T13:14:41Z,"Don&#39;t worry losses will be reversed.Buy the dip in the am, sell in pm when losses reversed. And it&#39;s &quot;when&quot; not &quot;if&quot;. $AAPL $AMZN $SPY $GOOG",Neutral
2017-12-01T13:14:39Z,$ROKU So who buys ROKU? $AAPL $GOOG $AMZN $NFLX? I believe we&#39;re about to find out. Somebody do the math. What is $6.2 billion?,Neutral
2017-12-01T13:11:41Z,"$AAPL Buy any and all dips on NK launches, Trump tweets, and DC overreactions. Easy peasy.",Bullish
2017-12-01T13:04:07Z,"$AAPL (Global parcel volume, 2016) China grew by one US in a year’s time. Ecommerce leapfrogging brick n mortar.",Bullish
2017-12-01T12:59:39Z,$aapl $fb what time they vote on the tax bill ?,Neutral
2017-12-01T12:56:59Z,$DLAKY $BABA $TSLA $AAPL $FB $MSFT $AMZN $NVDA $INTC,Neutral
2017-12-01T12:48:41Z,$AAPL just hold but the dips,Neutral
2017-12-01T12:48:05Z,$mu $xlk $amzn $utx $mmm $lmt $bac $c $fb $aapl $msft $nflx,Neutral
2017-12-01T12:46:58Z,$QCOM Qualcomm files new patent infringement complaints against $AAPL Apple  https://www.investing.com/news/stock-market-news/qualcomm-files-new-patent-infringement-complaints-against-apple-937274,Neutral
2017-12-01T12:45:20Z,2017-11-30 Short sell volume ratio for $MSFT is 0.33. http://shortvolumes.com/?t=MSFT $SAP 0.43 $CA 0.59 $CSCO 0.53 $AAPL 0.34  via @shortvolumes,Neutral
2017-12-01T12:44:17Z,I am bullish on $AAPL with a target price of $189.03 in 6 mos. on Vetr! http://on.vetr.com/2zUICHX,Bullish
2017-12-01T12:38:36Z,"After big pops higher yesterday, looks like a pullback for $aapl $amzn $nflx $fb and of course $twtr (which yet again goes 0 for the week).",Neutral
2017-12-01T12:33:19Z,$AAPL market is a joke .. gossip like little girls in jr HS.. will pop right back up once tax reform goes thru later on,Bullish
2017-12-01T12:15:03Z,$AAPL Do as the car says!!!,Bullish
2017-12-01T12:10:59Z,$FB $aapl Dip buyers here we go!!! Early bird gets the worm!!!,Bullish
2017-12-01T12:08:39Z,$AAPL definitely buying this stock today and selling when it gets close to $AMZN,Bullish
2017-12-01T12:07:06Z,"$NVDA $BABA think $AAPL is one of the best tech stocks if tech sell of continues. Had a super cycle, and tax reform could Bring in billions",Neutral
2017-12-01T11:55:14Z,$AAPL A new report suggests Apple will soon make its own power management chips for iPhones as early as next year. https://stocknews.com/news/aapl-report-apple-inc-aapl-making-power-management-chips-in-house-soon/,Neutral
2017-12-01T11:50:17Z,"Apple, Stanford University partner to launch Apple Heart Study app - $AAPL - http://thefly.com/permalinks/entry.php/AAPLid2648856",Neutral
2017-12-01T11:40:20Z,$AAPL I need an “ Options for Dummies “ book,Bullish
2017-12-01T11:33:02Z,$BABA  although is this hits 167 interested or if Apple hits $160 interested $AAPL,Neutral
2017-12-01T11:22:23Z,$AAPL Back to bed,Neutral
2017-12-01T11:22:00Z,$AAPL traders cheat sheet,Neutral
2017-12-01T11:16:32Z,"$AAPL analysts on Estimize are expecting 13.34% YoY EPS growth for Q1, down from 23.95% in Q4 [Reporting 01/30 AMC] http://www.estimize.com/intro/aapl?utm_content=AAPL&amp;amp;utm_medium=eps_growth&amp;amp;utm_source=stocktwits#chart=historical",Neutral
2017-12-01T11:16:04Z,$AAPL awesome PM action! Geez,Bearish
2017-12-01T11:11:38Z,Qualcomm Slumps in Pre-Market Trading as Apple Patent Dispute Intensifies $AAPL http://dlvr.it/Q3ntsB,Neutral
2017-12-01T11:07:00Z,$AAPL bill will pass today .. market loves drama,Bullish
2017-12-01T10:47:54Z,"$AAPL lower  high lower low this week , trading below a declining 5 SMA, pattern usually resolves with a gapper higher, question is when.",Neutral
2017-12-01T10:41:17Z,"$SPY Tax bill Screwed again, all that law school and these idiots have to rewrite bill. Tax cut not happen by Christmas. $QQQ $AAPL $GS $VXX",Neutral
2017-12-01T10:37:59Z,@FaceRipper @GoodNewsBull The new products look to have $AAPL Set up for another great year in 2018. Tax savings for bringing $ back to US 2,Bullish
2017-12-01T10:35:10Z,Chinese drone maker denies giving data to government $AAPL #AAPL #Unmannedaerialvehiclemanufacturing #Aerospaceanddefense #Industrialproduc,Neutral
2017-12-01T10:16:11Z,$BABA $AAPL $FB $BAC $JPM $GS Senate Suspends Bill Votes to Friday Morning: Tax Debate Update,Neutral
2017-12-01T09:54:59Z,Reuters - Stocks rise on U.S. tax plan bets; oil ends up $SPY $AAPL $OIL,Neutral
2017-12-01T09:49:01Z,$DLAKY $BABA $TSLA $AAPL $FB $MSFT $AMZN $NVDA $INTC...🤑🤑🤑,Bullish
2017-12-01T09:48:10Z,"$MU $AAPL $BABA $ GOOGL $FB you&#39;ll see when market opens, those stocks will go up",Bullish
2017-12-01T09:35:15Z,GTC Buy Orders on $AAPL $FB $BABA $NVDA &amp; $NFLX @ 147.70 #WeMakeItRain,Neutral
2017-12-01T09:16:51Z,$AAPL $FB $BABA All losing steam. Looks like a down market day,Bearish
2017-12-01T08:55:06Z,RIP Steve $AAPL TRT May Lower Prostate Cancer Incidence: http://bit.ly/2mu20oJ LPCN: http://bit.ly/2i6jK52,Neutral
2017-12-01T08:38:44Z,$TGTX $AAPL please buy $TGTX to expand your healthcare interest and fight cancer along with heart disease through the App Store 😏,Bullish
2017-12-01T08:22:27Z,Estimize revenue expectations are 0.39% higher than that of Wall Street for $AAPL Q1 [Reporting 01/30 AMC] http://www.estimize.com/intro/aapl?utm_content=AAPL&amp;amp;utm_medium=revenue_difference&amp;amp;utm_source=stocktwits#chart=change-over-time,Neutral
2017-12-01T07:28:53Z,"$AAPL if tax reform passes it&#39;ll be sell the news, if it fails same result.",Neutral
2017-12-01T07:14:08Z,"$AMZN should make a phone.. compete with $AAPL why the fuk not, it’s amz. If they don’t do well, ditch it, if they do well congrats.its amz.",Bullish
2017-12-01T07:05:53Z,$SPY All those GOP law makers in Senate and they couldn&#39;t see Bill wouldn&#39;t pass the way it was written. WTF fire everybody $DIA $QQQ $AAPL,Neutral
2017-12-01T06:56:48Z,$AAPL $BTC.X $FB in my watchlist https://www.cityfalcon.com/watchlists?assets=Bitcoin&amp;utm_campaign=KO_crypto,Neutral
2017-12-01T06:13:08Z,$SPY $TSLA $AAPL $AMZN,Neutral
2017-12-01T06:04:23Z,So busy hard to post lately but. I’m long $BAC $CAT $BABA $BA $GILD $AAPL $GOOG $GOOGL $T $NRG $INTC short $NFLX $JD,Neutral
2017-12-01T06:02:03Z,$AAPL $FB $QQQ $AMZN https://www.youtube.com/watch?v=vAt747OYylQ,Neutral
2017-12-01T05:51:16Z,@Gotthejack I’d rather get my $AAPL dividends in Bitcoin,Neutral
2017-12-01T05:46:22Z,$GBTC https://m.youtube.com/watch?v=BltI-buqxPI Carter sees the big picture. Coinbase top 10 is 100k new users /day. $BTC.X $AAPL,Bullish
2017-12-01T05:42:26Z,$aapl should buy up all $btc.x and pass out bit coin dividends.,Bullish
2017-12-01T05:40:27Z,$AAPL still damn cheap for the market. I love the iPhone X. Compound dividend LT has been accumulating for me. Will buy more in dips.,Bullish
2017-12-01T05:28:44Z,Estimize EPS expectations are 1.50% higher than that of Wall Street for $AAPL Q1 [Reporting 01/30 AMC] http://www.estimize.com/intro/aapl?utm_content=AAPL&amp;amp;utm_medium=eps_difference&amp;amp;utm_source=stocktwits#chart=change-over-time,Neutral
2017-12-01T05:24:50Z,"$BTC.X $ETH.X $BCH.X $AAPL What people who&#39;ve spent their entire lives don&#39;t understand, but I do, a guy who watched a youtube video do is..",Neutral
2017-12-01T05:21:11Z,"This is what veterans of finance DO NOT REGISTER, this bubble is barely a blip yet http://mikemiller.net/bitcoin_bubble/ $btc.x $eth.x $bch.x $aapl",Bullish
2017-12-01T05:17:06Z,"$AAPL moving big with a close at $171.85, a 58.01% gain since 12 months ago http://bit.ly/1E3FqiU #AAPL",Neutral
2017-12-01T05:13:20Z,Price Returns vs Expected Daily Move $AAPL $FB $JPM $VXX $EFA $BAC $USO $T $GE $EEM $BABA $MU http://tinyurl.com/y7zbwhgq,Neutral
2017-12-01T04:29:33Z,Monday’s Watch Pt 1: $AMZN $AAPL $AMD $BAC $BA $BABA $COST $FB $CAT $HD $AMGN $GOOGL $ILMN $DPZ $CMG $GILD $LVS ☺️😘,Neutral
2017-12-01T04:21:05Z,"$NQ_F BIG BIG BULL moves on deck,last post,cant keep my eyes open, GN, $AAPL $FB $AMZN",Bullish
2017-12-01T04:11:34Z,$AAPL Looks to me like Tax bill in deep stuum.,Neutral
2017-12-01T04:03:51Z,$AAPL SIS down 18% LECs down 3% since 2nd RLS. FOA at a shocking low. SLMP plummeting after hours. This is real regret.,Bearish
2017-12-01T03:51:42Z,$SPY $QQQ $IWM $GLD $TLT $ABBV $AAPL,Neutral
2017-12-01T03:46:23Z,$AAPL http://www.forbes.com/sites/nikkibaird/2017/11/30/black-friday-weekend-cyber-week-round-up-of-results/#7d8a168f7e7b,Bullish
2017-12-01T03:44:20Z,$AAPL https://www.youtube.com/watch?v=k7UjNQSJXlw,Bullish
2017-12-01T03:34:26Z,$AAPL was ETrade hacked last week?  Could t buy or sell for over 2 hours. Very scary.,Neutral
2017-12-01T03:33:48Z,$AAPL $AMZN $NVDA,Neutral
2017-12-01T03:30:09Z,$NFLX $AMZN $AAPL $SBUX $NKE $GOOGL $DIS $MCD,Neutral
2017-12-01T03:27:46Z,The smart way to approach this strong market http://crackedmarket.com/2017/11/easy-come-easy-go-2/ $SPY $SPY $ES_F $QQQ $IWM $AAPL,Neutral
2017-12-01T03:25:52Z,"Market Commentary for Friday, Dec 01 - $COP, $TJX, $AAPL, $JPM, $HD, $PSX, $XLE, $KSS, $FB, $C, $CAT, $RIG, $BA, $KR http://crweworld.com/article/finance/186999/the-moskowitz-report-stock-market-commentary-for-friday-december-01-2017",Neutral
2017-12-01T03:21:00Z,Short volume for $AAPL on 11-30-17 was ~15th percentile in terms of last 20 trading days http://www.volumebot.com/?s=AAPL,Neutral
2017-12-01T03:20:05Z,$MU $AAPL $SHOP have all been on sale...different sector but I still like the undervalued $PSXP my options in it were a 300 pct gain today,Neutral
2017-12-01T03:18:53Z,$AAPL Seattle Tons of iPhones still available,Neutral
2017-12-01T03:17:50Z,$AAPL pretty cool &amp; pretty weekly ichimoku w $TWEEZERS. out of equilibrium just so you know. http://stockcharts.com/school/doku.php?id=chart_school:technical_indicators:ichimoku_cloud,Neutral
2017-12-01T03:17:27Z,$AAPL Poor people don’t pay taxes.,Neutral
2017-12-01T03:10:06Z,$AAPL by short volume ranks 53 a change of -23 from yesterday at 30 as short volume Decreases http://www.algowins.com/short-data/?filter_2=AAPL,Neutral
2017-12-01T03:09:18Z,$MU  Similarly $AAPL suffered becos a few analysts could not quite see the future clearly about then global iPhone demand.,Neutral
2017-12-01T03:09:03Z,What Are The Top Stocks Owned By Hedge Funds? https://buff.ly/2inptXn  $FB $AMZN $BABA $GOOG $GOOGL $MSFT $TWX $AAPL,Neutral
2017-12-01T02:59:26Z,$BTC-X Go look at App Store. It&#39;s above freaking Uber and Pinterest. $AAPL $GBTC,Bullish
2017-12-01T02:49:34Z,$NQ_F updated chart...BULL no doubt $AMZN $AAPL $FB,Bullish
2017-12-01T02:35:20Z,$AAPL Unexpected New Revelation for Mr Trump &amp; Steve Mnuchin: Trickle-down economics doesn&#39;t work!,Neutral
2017-12-01T02:34:33Z,$AAPL estimates distribution - here’s what 233 Estimize analysts are expecting $AAPL to report for Q1 [Reporting 01/30 AMC] http://www.estimize.com/intro/aapl?utm_content=AAPL&amp;amp;utm_medium=distribution&amp;amp;utm_source=stocktwits#chart=scatter-plot,Neutral
2017-12-01T02:34:01Z,$mu $xlk $msft $aapl $fb $utx $fdx $ups $gd $lmt $gs $ms,Neutral
2017-12-01T02:28:13Z,$HIMX $QCOM  $AAPL Apple Vs. Qualcomm: Dueling Patent Portfolios http://www.seekingalpha.com/article/4128796,Neutral
2017-12-01T02:27:46Z,@richyp In a low interest environment is Debt bad?? .  $AAPL’s debt to equity ratio is 73% Granted $TEVA has a growth problem.,Neutral
2017-12-01T02:16:00Z,$GBTC Coinbase above Uber and $GOOG Docs in App Store! $AAPL Amazing. #bitcoin gen has arrived. $BTC.X $ETH.X,Bullish
2017-12-01T02:12:06Z,$AAPL more opportunity to buy low?  https://www.theverge.com/platform/amp/2017/11/30/16720964/qualcomm-seeks-iphone-x-ban-in-us,Neutral
2017-12-01T02:12:04Z,"$SPY $FAS $IYT $IWM $TNA https://www.yahoo.com/news/trump-bashes-sick-puppy-kim-day-north-korea-missile-test-215240866.html China will def try to play it off, $WYNN $AMZN $AAPL $WMT $LVS $BLDP $BABA $BIDU $JD $SINA",Neutral
2017-12-01T02:06:15Z,$OSTK $FB $AMZN $NFLX $GOOGL $AAPL lol and still falling,Neutral
2017-12-01T01:55:18Z,$NFLX $FB $TD $BABA $MSFT $AAPL $TCEHY $MOFO $MOMO $BZUN $JD,Neutral
2017-12-01T01:54:37Z,$NFLX My FAANG equivalent $FB $TD $BABA $MSFT $AAPL $TCEHY. Rest are in my grimace bin - $MOFO oops! $MOMO $BZUN $JD. Have to take trash out,Neutral
2017-12-01T01:39:55Z,"$AAPL fortunately,  they will iron out the tax plan and it will pass. Unfortunately it sux for poor ppl. It&#39;s all good! Go long.",Neutral
2017-12-01T01:39:44Z,$AAPL AliveCore&#39;s Apple Watch Band Gets FDA Clearance https://www.youtube.com/watch?v=TSrPpxCeh50,Neutral
2017-12-01T01:36:19Z,$AAPL sm 👀👀,Neutral
2017-12-01T01:03:21Z,"$AAPL we don&#39;t get this kind of drop often, bit when we do, you better buy.",Neutral
2017-12-01T00:51:39Z,$AAPL Struggling to move above blue line resist. Once it does major price expansion in IMO. Correction mid 2018.,Neutral
2017-12-01T00:50:32Z,$AAPL Qualcomm files new patent infringement complaints against Apple https://themarketisopen.com/posts/qualcomm-files-new-patent-infringement-complaints-against-apple-2,Neutral
2017-12-01T00:50:15Z,$AAPL Qualcomm files new patent infringement complaints against Apple https://themarketisopen.com/posts/qualcomm-files-new-patent-infringement-complaints-against-apple,Neutral
2017-12-01T00:49:12Z,$AAPL $COO Apple COO Jeff Williams on Apple&#39;s next steps in health: Full transcript https://themarketisopen.com/posts/apple-coo-jeff-williams-on-apple-s-next-steps-in-health-full-transcript,Neutral
2017-12-01T00:49:02Z,$AAPL Just bought a couple of new iPhones.,Neutral
2017-12-01T00:45:53Z,$AAPL $FB $QQQ $SPY https://www.youtube.com/watch?v=vAt747OYylQ,Bullish
2017-12-01T00:41:35Z,Dow up 331 points. Techs snap back $AAPL $AMZN $NVDA  https://www.periscope.tv/NaviAvatar,Neutral
2017-12-01T00:40:14Z,$AAPL via Bloomberg just now: TAX vote put off until Friday 11am EST,Neutral
2017-12-01T00:32:07Z,"$SPY Japan Is Ripping, Dow Jones 26,000 Before Christmas $AAPL $WFC $BAC",Bullish
2017-12-01T00:21:52Z,I agree as they have more room to fall like $OSTK did. Herds are usually wrong. Look at what happened to $FB $AMZN $NFLX $GOOGL $AAPL,Neutral
2017-12-01T00:19:41Z,Technology Rotation Continues - Silver Linings Emerge $mu $xlk $msft $aapl $fb $utx $fdx $ups $gd $lmt $gs $ms c https://mottcapitalmanagement.com/technology-rotation-continues-silver-linings/,Neutral
2017-12-01T00:15:54Z,"$AAPL tried to buy an X at two different Apple stores, today, in Massachusetts. They were both out! Very good sign for shareholders!",Bullish
2017-12-01T00:08:38Z,$SPY Japan Ripping Higher $QQQ $AAPL $GS $XLF $WFC,Bullish
2017-12-01T00:07:46Z,Technology Rotation Continues - Silver Linings Emerge $mu $xlk $amzn $utx $mmm $lmt $bac $c $fb $aapl $msft $nflx  https://mottcapitalmanagement.com/technology-rotation-continues-silver-linings/,Neutral
2017-12-01T00:05:46Z,$SPY Japan Up Massive! $AAPL $QQQ  Great News for Tech,Bullish
2017-12-01T00:03:24Z,"$AMD Lets think lgically. $AAPL will not $AMD go bankrupt. All other scenarios will eventually increase price-per-share, as it is ~0 now.",Neutral
2017-12-01T00:03:14Z,$AAPL looks like this tax bill might not get voted on tonight..looks like a buy the dips day tomorrow,Bullish
2017-12-01T00:02:33Z,$NQ_F updated chart...BULLs $AAPL $AMZN $FB,Bullish
2017-12-01T00:00:13Z,$AAPL if for whatever reason they fail to pass the tax reform we will have plenty of dips to buy..might not pass tonight and futures are red,Bullish
2017-11-30T23:58:11Z,"$QCOM Qualcomm after filing new patent violation complaints against $AAPL Apple, stock shows small drop of -5.84%, https://www.newsquantified.com/stock-report/qcom-qualcomm-update-1qualcomm-files-new-patent-04x13g",Neutral
2017-11-30T23:58:10Z,$FSLR x2sh $BABA x2sh $AAPL x2sh BULL strong buy. BUY THE DIP.,Bullish
2017-11-30T23:49:46Z,How to pick the right iPhone for you #iphone8 #iphonex #iphone $AAPL @apple http://cnb.cx/2Am6C3u http://bit.ly/AAPL912,Neutral
2017-11-30T23:49:39Z,"$SPY $IWM $WFC $AAPL $BAC $GOOG $FB $XLF   So Many Buyers, Banks Are Cheap And Rallying! Christmas Rally Just Began! Dow Jones 30,000 Soon🎅",Bullish
2017-11-30T23:44:20Z,$AAPL let’s make this a December to remember .. 199 by Xmas,Bullish
2017-11-30T23:40:57Z,Here’s what 233 Estimize analysts believe $AAPL will report for Q1 2018 revenue [Reporting 01/30 AMC] http://www.estimize.com/intro/aapl?utm_content=AAPL&amp;amp;utm_medium=revenue_update&amp;amp;utm_source=stocktwits#chart=historical,Neutral
2017-11-30T23:29:08Z,things be in color-- they&#39;re all grey. BOOM--$AAPL stevejobs is very like me #CEO,Neutral
2017-11-30T23:23:45Z,$AAPL Inside bar on the daily. A close tomorrow above $172.14 (Bullish) and close below $168.44 (Bearish),Neutral
2017-11-30T23:15:58Z,$NQ_F updated chart BULL... $AAPL $AMZN $FB,Bullish
2017-11-30T23:14:08Z,$AAPL they are about to screw the pooch on procedure,Neutral
2017-11-30T23:08:03Z,Technology Rotation Continues - Silver Linings Emerge $fb $amzn $aapl $nflx $googl $ma $utx $mmm $lmt $unp $fdx $gd https://mottcapitalmanagement.com/technology-rotation-continues-silver-linings/,Neutral
2017-11-30T23:07:36Z,$AAPL $SPY $TWTR $FB $TSLA $NFLX $ES_F which is better to trade &quot;futures&quot; etrade or Interactive Brokers---thanks,Neutral
2017-11-30T23:04:48Z,$SPY $QQQ $IWM $AAPL $FB $AMZN https://www.youtube.com/watch?v=zferjHGkMJY,Bullish
2017-11-30T23:01:46Z,$AAPL Qualcomm files new patent infringement complaints against Apple https://www.yahoo.com/tech/qualcomm-files-patent-infringement-complaints-against-apple-225153698--finance.html,Neutral
2017-11-30T23:01:15Z,$AAPL  3 Stocks that could make you rich!! https://youtu.be/zPjjJyh-Mok,Bullish
2017-11-30T22:59:27Z,"$FB $Aapl Senate passes reform tomorrow, markets go nuts!!!",Bullish
2017-11-30T22:59:26Z,War of the Digital Assistants: http://ow.ly/o9ye30gVWLX $GOOGL $MSFT $AAPL,Neutral
2017-11-30T22:58:42Z,$FIVE $BABA $AAPL $MU $TGT $FB just look at those actual results for Five! Wow! Phenomenal! This is a $73 stock https://www.investors.com/news/ibd-50s-five-below-hitting-new-highs-with-earnings-on-tap/?src=A00220&amp;yptr=yahoo,Bullish
2017-11-30T22:58:03Z,$AAPL chart https://www.tradingview.com/x/df0ZaZv8/ via https://www.tradingview.com,Neutral
2017-11-30T22:55:19Z,VIDEO ANALYSIS - 11/30/2017 - http://www.chartguys.com/tickers/aapl/ $XLK $AAPL $FB  #Markets #NASDAQ #NYSE #Technicalanalysis,Neutral
2017-11-30T22:50:09Z,$AAPL No company benefits from tax reform more than AAPL. Boom,Neutral
2017-11-30T22:48:57Z,$BABA $MU $AAPL $FIVE $TGT come on over to Five: tremendous qtr and the exceptional guidance: at least $65 tomorrow,Bullish
2017-11-30T22:48:09Z,$TEUM would go much higher. Only 1 dollar. Compare to $DPW $MARA $RIOT $EKSO $RWLK $BABA $AAPL $FB $TSLA $MCD,Neutral
2017-11-30T22:38:49Z,"$ULTA hey $AAPL, just buy this thing",Bullish
2017-11-30T22:36:55Z,$DJIA $SPX $QQQ $BABA $MSFT $AMZN $AAPL $GOOG $FB $NFLX $BTC.X $USDCAD $EURUSD $USDJPY $GBPUSD $COMPQ: Trade Humor!,Neutral
2017-11-30T22:35:35Z,$AAPL Shouldn&#39;t AAPL be going up more with the possibility of bringing all their foreign money back at a lower tax rate?,Neutral
2017-11-30T22:35:19Z,Tweet earlier from a senior Senator:  $SPY $AAPl $UVXY $SVXY $GLD $XLF $XLE $XBI $FAS $TLT,Neutral
2017-11-30T22:29:17Z,WOW! via Bob Pasani .... FANG stocks represent 10% of the ENTIRE stock market (didn&#39;t know that) $FB $AAPL $NFLX $GOOGL,Neutral
